FX,FY,FZ,Yaw,Pitch,Roll
3.652735,-6.878183,88.513405,0.157679,0.006736,0.064835
3.652735,-6.878183,88.513405,0.158605,0.007573,0.057067
3.832916,-5.251184,89.174667,0.164588,0.007845,0.044381
3.832916,-5.251184,89.174667,0.166524,0.007250,0.034908
3.832916,-5.251184,89.174667,0.166844,0.007250,0.024618
3.483329,-3.002182,89.284782,0.169342,0.006491,0.017336
3.483329,-3.002182,89.284782,0.171597,0.005131,0.007303
2.992588,-1.138278,88.527588,0.177978,0.002835,-0.002933
2.992588,-1.138278,88.527588,0.183117,0.001359,-0.012134
2.992588,-1.138278,88.527588,0.188725,-0.000550,-0.021388
2.477628,0.589068,82.685677,0.193116,-0.001259,-0.026246
2.477628,0.589068,82.685677,0.196497,-0.003615,-0.032988
2.251770,0.574527,75.064491,0.199435,-0.006209,-0.043321
2.251770,0.574527,75.064491,0.193196,-0.008350,-0.049140
1.939105,1.328079,71.849648,0.190145,-0.008040,-0.059519
1.939105,1.328079,71.849648,0.185957,-0.008267,-0.062335
1.939105,1.328079,71.849648,0.184412,-0.006168,-0.073538
2.357857,2.228460,71.844009,0.181705,-0.005093,-0.084951
2.357857,2.228460,71.844009,0.188607,-0.002951,-0.097932
2.965149,3.812121,71.794518,0.199467,-0.003239,-0.111541
2.965149,3.812121,71.794518,0.201647,-0.004798,-0.115407
2.965149,3.812121,71.794518,0.203840,-0.008215,-0.124762
2.596929,4.749076,69.952751,0.210381,-0.011593,-0.134927
2.596929,4.749076,69.952751,0.218399,-0.014713,-0.145730
2.235952,5.641849,65.317886,0.238311,-0.013911,-0.166198
2.235952,5.641849,65.317886,0.245114,-0.014816,-0.171871
2.283595,5.173419,56.562756,0.247253,-0.017058,-0.185072
2.283595,5.173419,56.562756,0.263505,-0.018438,-0.208917
2.283595,5.173419,56.562756,0.280152,-0.016504,-0.223332
2.754371,3.383262,44.764141,0.271106,-0.021254,-0.238235
2.754371,3.383262,44.764141,0.267800,-0.023559,-0.243339
2.689143,0.223800,31.605503,0.267467,-0.025456,-0.254586
2.689143,0.223800,31.605503,0.261181,-0.030405,-0.270706
2.689143,0.223800,31.605503,0.260058,-0.029772,-0.286679
2.828411,-5.821484,13.631370,0.253284,-0.028131,-0.303813
2.828411,-5.821484,13.631370,0.253436,-0.028065,-0.310703
3.158665,-13.387900,-4.664885,0.252719,-0.027586,-0.319614
3.158665,-13.387900,-4.664885,0.255937,-0.026821,-0.332538
3.158665,-13.387900,-4.664885,0.262811,-0.024741,-0.340267
3.510262,-21.582657,-25.584911,0.276606,-0.027299,-0.347548
3.510262,-21.582657,-25.584911,0.281370,-0.028490,-0.349707
3.001591,-22.282307,-25.168079,0.291613,-0.031208,-0.357483
3.001591,-22.282307,-25.168079,0.297594,-0.037962,-0.364334
3.212347,-27.077797,-34.991592,0.292801,-0.044038,-0.369014
3.212347,-27.077797,-34.991592,0.283195,-0.052468,-0.369406
3.212347,-27.077797,-34.991592,0.277415,-0.056228,-0.368111
3.707493,-26.949816,-35.041401,0.264512,-0.062166,-0.362072
3.707493,-26.949816,-35.041401,0.253536,-0.066290,-0.350588
3.944532,-25.273272,-34.750385,0.249719,-0.068607,-0.342284
