FX,FY,FZ,Yaw,Pitch,Roll
0.320120,2.907519,-10.595714,0.137666,-0.001572,0.334489
0.320120,2.907519,-10.595714,0.136833,-0.002693,0.329420
0.320120,2.907519,-10.595714,0.134408,-0.000964,0.319466
0.320120,2.907519,-10.595714,0.133438,0.002995,0.312684
0.320120,2.907519,-10.595714,0.130198,0.005781,0.309011
0.320120,2.907519,-10.595714,0.123483,0.009890,0.304001
0.320120,2.907519,-10.595714,0.115745,0.015613,0.305020
-0.080474,2.085764,-8.299351,0.108084,0.022605,0.308196
-0.080474,2.085764,-8.299351,0.102399,0.029235,0.310633
-0.234036,2.239675,-8.577058,0.100364,0.033003,0.312085
-0.234036,2.239675,-8.577058,0.098938,0.036932,0.315046
-0.234036,2.239675,-8.577058,0.101312,0.040595,0.318232
-0.351974,2.795835,-10.334842,0.103931,0.042011,0.320780
-0.351974,2.795835,-10.334842,0.106741,0.042151,0.320751
-0.372989,2.686101,-10.427479,0.107552,0.042248,0.320916
-0.372989,2.686101,-10.427479,0.099882,0.044603,0.318105
-0.383473,2.622272,-10.443317,0.101357,0.042938,0.314803
-0.383473,2.622272,-10.443317,0.099316,0.044766,0.316975
-0.383473,2.622272,-10.443317,0.090305,0.046850,0.315828
-0.420531,2.478751,-9.729285,0.082747,0.049638,0.316756
-0.420531,2.478751,-9.729285,0.074237,0.055261,0.316066
-0.446803,2.259415,-8.680322,0.077027,0.055521,0.316181
-0.446803,2.259415,-8.680322,0.093261,0.050112,0.320261
-0.446803,2.259415,-8.680322,0.097620,0.047501,0.326063
