FX,FY,FZ,Yaw,Pitch,Roll
-0.942559,0.147735,2.694818,0.025923,-0.256036,0.033434
-1.156161,0.136678,2.636338,0.027932,-0.258022,0.030880
-1.156161,0.136678,2.636338,0.047234,-0.259217,0.024414
-1.056627,0.076767,2.223483,0.058849,-0.261082,0.023247
-1.056627,0.076767,2.223483,0.057805,-0.260867,0.025046
-1.056627,0.076767,2.223483,0.056268,-0.258411,0.026564
-0.930420,0.079890,1.816399,0.061899,-0.253588,0.027076
-0.930420,0.079890,1.816399,0.066617,-0.248539,0.028621
-0.765360,0.061847,1.862876,0.065644,-0.239257,0.031605
-0.765360,0.061847,1.862876,0.064193,-0.234459,0.032510
-0.765360,0.061847,1.862876,0.062658,-0.225104,0.032878
-0.652591,0.066818,1.896629,0.066998,-0.213605,0.031146
-0.652591,0.066818,1.896629,0.069044,-0.206251,0.030231
-0.614764,0.072074,1.829988,0.067904,-0.200073,0.029623
-0.614764,0.072074,1.829988,0.067651,-0.197602,0.029085
-0.614984,0.075985,1.832679,0.068355,-0.193924,0.028362
-0.614984,0.075985,1.832679,0.064817,-0.188831,0.028204
-0.614984,0.075985,1.832679,0.064876,-0.183754,0.026328
-0.704833,0.074021,1.916265,0.072584,-0.176819,0.024081
-0.704833,0.074021,1.916265,0.072618,-0.173628,0.024171
-0.670689,0.070395,1.927810,0.068673,-0.163860,0.023173
-0.670689,0.070395,1.927810,0.076116,-0.149822,0.017945
-0.670689,0.070395,1.927810,0.088985,-0.147922,0.001330
-0.627302,0.098439,1.978886,0.101303,-0.127267,0.006256
-0.627302,0.098439,1.978886,0.094623,-0.128787,0.005624
-0.506873,0.150723,2.195993,0.117346,-0.108775,-0.012309
-0.506873,0.150723,2.195993,0.150154,-0.096204,-0.013767
-0.575250,0.204874,5.581688,0.140774,-0.075964,-0.012850
-0.575250,0.204874,5.581688,0.167943,-0.056376,-0.015794
-0.575250,0.204874,5.581688,0.174544,-0.047999,-0.015859
-1.186736,0.431059,25.759472,0.180838,-0.031334,-0.019399
-1.186736,0.431059,25.759472,0.184459,-0.012553,-0.020656
-1.186736,0.431059,25.759472,0.183584,-0.000076,-0.020479
-0.782986,1.444463,71.603775,0.184259,0.016316,-0.018723
-0.782986,1.444463,71.603775,0.183980,0.024545,-0.017602
2.814545,3.018215,138.282013,0.184926,0.044591,-0.016854
2.814545,3.018215,138.282013,0.189102,0.055277,-0.019202
2.814545,3.018215,138.282013,0.190536,0.058619,-0.019342
7.057297,4.642908,168.921280,0.190784,0.056224,-0.017347
7.057297,4.642908,168.921280,0.188062,0.057379,-0.015595
7.910652,4.157228,201.254959,0.185192,0.061629,-0.010127
7.910652,4.157228,201.254959,0.176349,0.079295,-0.004058
15.272430,3.188958,235.177872,0.171323,0.086238,-0.000960
15.272430,3.188958,235.177872,0.173655,0.092724,-0.000669
15.272430,3.188958,235.177872,0.175353,0.095518,-0.001702
20.106195,4.771192,240.142807,0.178858,0.104425,-0.003706
20.106195,4.771192,240.142807,0.178362,0.113818,-0.005871
25.244938,6.371211,244.811737,0.174557,0.123771,-0.003505
25.244938,6.371211,244.811737,0.170292,0.136744,-0.000457
25.244938,6.371211,244.811737,0.168728,0.139259,0.001629
31.675766,6.809026,276.473175,0.165507,0.137162,0.004578
31.675766,6.809026,276.473175,0.168207,0.136497,0.006814
37.915573,8.711576,317.530548,0.176352,0.152060,0.004642
37.915573,8.711576,317.530548,0.178689,0.165037,0.002602
53.260845,11.882778,375.592163,0.172865,0.170848,0.004732
53.260845,11.882778,375.592163,0.162084,0.164660,0.013777
53.260845,11.882778,375.592163,0.163029,0.154631,0.017754
54.478737,7.464330,429.132172,0.164580,0.160093,0.018459
54.478737,7.464330,429.132172,0.170380,0.167583,0.015590
62.927242,11.651361,455.357574,0.170282,0.171690,0.014939
62.927242,11.651361,455.357574,0.161420,0.156444,0.018151
62.927242,11.651361,455.357574,0.150285,0.139725,0.026896
51.126949,2.947497,482.203186,0.136487,0.127717,0.037055
51.126949,2.947497,482.203186,0.125190,0.094800,0.048396
23.125017,-12.601102,484.256500,0.126817,0.080909,0.050598
23.125017,-12.601102,484.256500,0.143089,0.041527,0.045255
23.125017,-12.601102,484.256500,0.171733,0.004677,0.031036
-27.141909,-6.241387,479.282928,0.191103,-0.045167,0.013228
-27.141909,-6.241387,479.282928,0.174815,-0.098695,0.004411
-60.111866,-3.490442,467.080841,0.157665,-0.118747,0.006666
-60.111866,-3.490442,467.080841,0.095744,-0.161673,0.025650
-85.020241,-16.652767,423.476044,0.048222,-0.184297,0.050051
-85.020241,-16.652767,423.476044,0.019426,-0.194342,0.053240
-85.020241,-16.652767,423.476044,0.023342,-0.189596,0.038114
-57.233803,-3.889337,300.174500,0.035884,-0.182224,0.027262
-57.233803,-3.889337,300.174500,0.057749,-0.160303,0.005289
-17.209732,9.307404,122.355339,0.041269,-0.143070,-0.007410
-17.209732,9.307404,122.355339,0.058027,-0.127481,-0.028136
-17.209732,9.307404,122.355339,0.096388,-0.124671,-0.026509
-0.234600,9.149841,1.322002,0.098307,-0.126246,-0.021651
-0.234600,9.149841,1.322002,0.054938,-0.123349,-0.002653
-0.234600,9.149841,1.322002,0.020222,-0.115377,0.006957
-0.234600,9.149841,1.322002,0.004152,-0.107745,0.022279
-0.234600,9.149841,1.322002,-0.011762,-0.102736,0.031697
-0.234600,9.149841,1.322002,-0.017656,-0.099917,0.034913
-0.234600,9.149841,1.322002,-0.013523,-0.088449,0.040716
-0.234600,9.149841,1.322002,0.004493,-0.078923,0.045539
-0.234600,9.149841,1.322002,0.014590,-0.065032,0.053875
-0.234600,9.149841,1.322002,0.011938,-0.049972,0.057420
-0.234600,9.149841,1.322002,0.011489,-0.042399,0.058303
0.046050,0.150061,-1.782369,0.012332,-0.023551,0.063488
0.046050,0.150061,-1.782369,0.008322,-0.008321,0.066756
-0.041955,0.170200,-1.780826,0.001184,0.007755,0.071679
-0.041955,0.170200,-1.780826,-0.005676,0.018000,0.075547
-0.041955,0.170200,-1.780826,-0.007818,0.022713,0.076741
-0.085418,0.209019,-2.116592,-0.014176,0.031140,0.080907
-0.085418,0.209019,-2.116592,-0.025356,0.035868,0.081916
-0.085418,0.209019,-2.116592,-0.032921,0.040040,0.079287
-0.194599,0.192483,-2.403569,-0.030634,0.041157,0.078582
-0.194599,0.192483,-2.403569,-0.030027,0.041372,0.078226
-0.201660,0.179987,-2.404124,-0.031031,0.040281,0.075649
-0.201660,0.179987,-2.404124,-0.033061,0.037743,0.071731
-0.185506,0.158365,-2.385196,-0.036384,0.033300,0.068437
-0.185506,0.158365,-2.385196,-0.039470,0.028710,0.064921
-0.185506,0.158365,-2.385196,-0.039602,0.026001,0.063255
-0.108489,0.129792,-2.274304,-0.042639,0.018852,0.060669
-0.108489,0.129792,-2.274304,-0.051574,0.012334,0.057333
-0.029306,0.120257,-2.276387,-0.060729,0.003877,0.051307
-0.029306,0.120257,-2.276387,-0.063485,-0.003278,0.046642
-0.029306,0.120257,-2.276387,-0.062822,-0.006553,0.043936
0.039614,0.086849,-2.256011,-0.055400,-0.013353,0.037868
0.039614,0.086849,-2.256011,-0.051108,-0.016583,0.034135
0.060330,0.066155,-2.070282,-0.054698,-0.016416,0.029153
0.060330,0.066155,-2.070282,-0.056850,-0.013462,0.024689
0.072356,0.070215,-1.965600,-0.056276,-0.010962,0.022659
0.072356,0.070215,-1.965600,-0.047581,-0.003347,0.018397
